gender,name,text,time,attitudes,comments,reposts
m,我什么时候不用上班啊,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为蚁人注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了蚁人英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,53分钟前,0,0,0
m,桉圖笙ss,复仇者联盟主演们示范教科书级别的剧透，卖啥装失忆，逼疯主持！ 桉圖笙ss的微博视频,53分钟前,1,0,0
m,Ash-JR,#复仇者联盟4:终局之战# @比利唐BillyTan 谢谢Billy老师!@比利唐BillyTan 谢谢@唐漫文化 老师辛苦了!今天北京那么冷，从四点画到七点，天都黑了🙏🙏晚上还要画给老师比心谢谢您！,53分钟前,2,0,0
m,CODE-HD,复仇者联盟4：终局之战 (... 网页链接,53分钟前,0,0,0
f,你好我是麦迪吖,给我哭！！//@眠狼:为注入🌟//@Jacky2044:复读机:今天也为注入能量🌟 //@眠狼:今天也注入🌟//@眠狼:今天也为注入了能量🌟,53分钟前,0,0,0
f,再也不敢取长名QwQ,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,54分钟前,0,0,0
f,GuobaoRouxxx,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,54分钟前,0,0,0
f,E_eamo,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,54分钟前,0,0,0
f,-芒种姑娘,这个好棒👍👍👍,54分钟前,0,0,0
f,路冉_Aurora,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,54分钟前,0,0,0
f,十七cici,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,54分钟前,0,0,0
f,Rizzles_Cophine,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为黑寡妇注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了黑寡妇英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,54分钟前,0,0,0
m,absolutessss,#复仇者联盟4#相对那个剧透说钢铁侠被人遗忘的说，如果钢铁侠被遗忘了，那么蜘蛛侠far from home的末尾那个人说神秘客是钢铁侠和thor的结合体你怎么解释,55分钟前,0,0,0
f,想长胖胖的陳QAQ,超想看的//@满大大OuO:前几句真情实感的产生感触了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,55分钟前,0,0,0
f,lesleysha,#漫威总部英雄集结#，@上海迪士尼度假区，把自己的娃和一群娃集结！复仇者联盟，从娃娃抓起！开派对、准备礼物！,55分钟前,0,0,0
f,想长胖胖的陳QAQ,超想看的//@满大大OuO:前几句真情实感的产生感触了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,55分钟前,0,0,0
f,lesleysha,#漫威总部英雄集结#，@上海迪士尼度假区，把自己的娃和一群娃集结！复仇者联盟，从娃娃抓起！开派对、准备礼物！,55分钟前,0,0,0
f,minhyuk_领,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,55分钟前,0,0,0
f,kkkcharon,活的🐭 //@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,55分钟前,0,0,0
f,ETtoday星光雲官方微博,"【《#复仇者联盟3# 》雷神亲友都「没好下场」　鹰眼：所以我取消追踪他了】鹰眼反应也太快了吧~~(ash)
网页链接
---------
[贊啊]ETtoday也有APP啰！
ios戳这→ ET星光雲
Android百度下载→ ET星光雲",55分钟前,2,0,0
f,绝尘polvere,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,55分钟前,1,0,0
f,居居乾坤屁,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,56分钟前,0,0,0
m,智鹏很爱布加迪,你们都好能想,56分钟前,0,0,0
f,船长不会游泳x,在？什么时候出来直播？//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,56分钟前,0,0,0
m,嚯这不安德鲁嘛,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,56分钟前,0,0,0
f,呀呀呀叶咂,评论我哭了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,56分钟前,0,0,0
m,琦琦琦琦琦琦滴,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为黑寡妇注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了黑寡妇英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,57分钟前,1,0,0
f,阁楼里的小猫咪W_LLL,COOL,57分钟前,0,0,0
m,CHAMPION湖人总冠军,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为黑寡妇注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了黑寡妇英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,57分钟前,0,0,0
m,换不换都一样,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,57分钟前,0,0,0
m,老子反手就是一个啾咪,看不了首映，25号见,57分钟前,0,1,0
f,鉄臂維納斯,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,57分钟前,0,0,0
f,我爱沈夜,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,58分钟前,0,0,0
m,简自豪的女朋友史森明,期待你和复联4//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,58分钟前,0,0,0
f,我爱沈夜,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,58分钟前,0,0,0
m,简自豪的女朋友史森明,期待你和复联4//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,58分钟前,0,0,0
f,不听话的好好小孩,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为黑寡妇注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了黑寡妇英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,58分钟前,0,0,0
f,_林栖,首映见,59分钟前,2,0,0
m,桉圖笙ss,【超清4K】漫威超级英雄黑寡妇寡姐复仇者联盟4采访 桉圖笙ss的秒拍视频,59分钟前,1,1,2
m,楊_劍文,Thank you Avengers,59分钟前,0,0,0
f,日月花事,"我参与了""在4月23日12:00，《复仇者联盟4：终局之战》在微博电影想看日榜能否达到99.4分？""的竞猜，快来参与#幸运竞猜#，海量积分等你来！在4月23日12:00，《复仇者联盟4：终局之战》在微博电影想看日榜能否达到99.4分？",59分钟前,0,0,0
m,噗噗呲,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,59分钟前,0,0,0
m,吟風映畫武意泰,#复仇者联盟4:终局之战# 婚礼皮一下～妇联4海报同款。,59分钟前,0,1,0
m,齐齐哈尔显微牙医袁小苏,看哭了我要是有这手艺的好朋友那得多么幸福,59分钟前,0,0,0
f,NYSoho健身房老板娘,#复仇者联盟# 北京复联包场了解一下啊4.27下午一点四道口的深影国际影城 中国巨幕85 元 还有各种伴手礼,1小时前,1,3,4
f,6金999,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,1小时前,0,0,0
f,头发好多一女的,叮//@眠狼:为注入🌟//@Jacky2044:复读机:今天也为注入能量🌟 //@眠狼:今天也注入🌟//@眠狼:今天也为注入了能量🌟,1小时前,0,0,0
m,布鲁克林的小个子z,"#复仇者联盟4:终局之战#在看复联4之前写一点科普吧，还3天上映，补完之前21部应该是很困难，但能补几部应该没问题，重要程度1星到5星吧～
首先5星（必看）：
复联3，灭霸收集6颗无限宝石最后打响指消灭宇宙一半生命，复联4是承接复联3的剧情。
复联1，初代复仇者集结，复联4也主要是讲诉初代六人的最终 ...全文",1小时前,0,0,0
f,火锅和小蛋糕鸭,We need hero.#复仇者联盟4:终局之战#,1小时前,0,0,0
f,Celestia-33,想像一個英雄一樣[鋼鐵俠][美國隊長][黑寡婦][鷹眼][驚奇隊長][奧克耶][滅霸][猩紅女巫][幻視][無限手套],1小时前,0,0,0
f,红掌卤着吃,这个！！！！！贼好！！！！！,1小时前,0,0,0
f,茶蛋的一锅粥,@y谦哥哥nz-,1小时前,1,1,0
f,汤慧琳彦俊,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,1小时前,0,0,0
f,V小桐同茼k,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,1小时前,0,0,0
f,林戚vv,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,1小时前,0,0,0
m,简自豪的女朋友史森明,我队和漫威也🔒了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,1小时前,0,0,0
m,一条咸鱼老幺,初代谢幕！,1小时前,0,0,0
f,一条可爱de锦鲤,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,1小时前,0,0,0
